Title,keywords,Goal
"cacau, uma opcao saborosa contra o desmatamento na amazonia",['crimes'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
rio+20: sustentabilidade empresarial domina debates,"['sociedade', 'governo']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
navio do greenpeace esta no rio para cupula dos povos,['sociedade'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
dilma defende crescimento com respeito ao meio ambiente,['politica'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
dilma: queda no desmatamento e resultado de fiscalizacao,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
desmatamento na amazonia ameaca 100 aves de extincao,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
"tribo brasileira e a mais ameacada do mundo, diz ong",['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
amazonia tem menor indice de desmatamento em 23 anos,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
fundo amazonia tem 30 projetos aprovados,"['governo', 'instituicao']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
ong apela a mick jagger para frear projeto de gas na amazonia,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
entidades dizem que mp e vetos a codigo permitem desmatamento,"['sociedade', 'paz', 'governo']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
codigo florestal: conheca os vetos de dilma,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
indigenas contrarios a estrada na bolivia pedem reuniao com oea,"['paz', 'governo']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
greenpeace critica vetos do governo ao codigo florestal,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
o que muda no novo codigo florestal com os vetos de dilma,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
5 minutos para entender (quase) 80 anos de codigo florestal,"['governo', 'crime', 'crimes']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
blog ao vivo: governo anuncia 12 vetos ao codigo florestal,"['governo', 'democracia']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
como o mundo protege suas florestas,"['governo', 'crime', 'guerra', 'politica']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
mulher indigena da a luz gemeos durante manifestacao na bolivia,"['direitos humanos', 'paz', 'governo']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
onu alerta sobre onda de violencia contra indigenas,"['institucional', 'violencia', 'politica']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
hidreletricas da amazonia devem ser licitadas ate 2014,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
programa de biodiesel nao atingiu meta social,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
ibope diz que brasileiros estao preocupados com ambiente,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
indigenas bolivianos fazem passeata em defesa de parque,"['paz', 'governo']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
bloqueios impedem marcha de indigenas para defender reserva na bolivia,"['paz', 'governo']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
colin firth faz apelo ao brasil para salvar a tribo awa,"['paz', 'governo', 'genocidio']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
indigenas se unem contra grandes obras na america latina,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
forum do clima condena mudanca no codigo florestal,"['governo', 'tratado']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
indigenas desacreditam no anuncio de morales sobre contrato,"['paz', 'governo']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
"amazonia esta sujeita a ""loucuras"" sem estrategia de reducao de emissoes","['politica', 'governo', 'conflito']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
survival alerta risco de poda ilegal na amazonia para tribo,['genocidio'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
confrontos na amazonia peruana deixam 1 morto e 38 feridos,"['governo', 'violencia']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
codigo florestal e obras na amazonia podem atrapalhar rio+20,"['sociedade', 'governo']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
lider yanomami quer apoio da onu contra lei sobre minerais,"['direitos humanos', 'governo']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
governo destina r$ 900 mil para ajudar haitianos na amazonia,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
morales pede que indios nao prejudiquem projetos do governo,"['paz', 'governo']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
pesquisa mostra desmatamento menor no mato grosso,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
governo investe 40 milhoes para conservacao ambiental,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
governo do amapa quer investir em monitoramento da amazonia,"['governo', 'crimes']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
processos contra morales por repressao a indigenas sao rejeitados,"['paz', 'governo', 'genocidio']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
conheca os projetos que serao implantados em 2012,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
indios pedem que estrada passe por reserva natural na bolivia,"['paz', 'governo']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
"bndes vai investir em reflorestamento no pr, sp e ba",['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
metade dos brasileiros temem que brasil seja atacado por causa da amazonia,"['conflito', 'crime organizado', 'conflitos armados', 'guerra', 'terrorismo', 'crime']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
governo quer desenvolvimento nas fronteiras para inibir crimes,"['combate ao crime', 'governo', 'crime', 'crimes']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
operacoes contra corte ilegal ainda sao escassas na amazonia,['crime'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
marina silva pede que dilma vete codigo florestal,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
terras-raras podem tornar o brasil independente em alta tecnologia,"['governo', 'politica']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
ambientalistas criticam codigo florestal do brasil,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
conferencia do clima preocupada com novo codigo florestal,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
desmatamento na amazonia cai 11% e atinge menor taxa em 24 anos,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
brasil leva premio fossil do dia na cop17 por codigo florestal,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
brasil aumenta poder naval para proteger reservas de petroleo,['paz'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
brasil aumenta poder naval para proteger reservas de petroleo,['paz'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
ecologistas pressionam dilma contra codigo florestal,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
governos comprometem-se com a conservacao da amazonia,['tratado'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
organizacoes vao monitorar desmatamento na pan-amazonia,['tratado'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
fundacao amazonas sustentavel leva ribeirinhos para o swu,['instituicao'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
paragominas: inspiracao verde no para,['sociedade'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
aldo rebelo explica mudancas em codigo florestal,"['governo', 'crimes']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
morales sanciona lei que proibe estrada em reserva indigena,"['direitos humanos', 'paz', 'genocidio', 'governo', 'crime']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
"morales cede, e estrada nao passara por reserva indigena boliviana",['paz'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
construcao de rodovia que corta a amazonia e suspensa na bolivia,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
cresce area plantada com soja no bioma amazonia,"['sociedade', 'governo']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
plantio de soja aumenta em areas desmatadas da amazonia,"['sociedade', 'politica']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
equador registra taxa de desmatamento mais alta da america latina,"['corrupcao', 'governo']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
para foi campeao de desmatamento em agosto,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
dilma: bolsa verde vai atender 73 mil familias ate 2014,"['governo', 'politica']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
brasil vai compartilhar recursos do fundo amazonia com vizinhos,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
dilma oferece subsidios a agricultores pobres que preservem florestas,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
protestos na bolivia respaldam indigenas e rejeitam evo morales,"['paz', 'governo', 'crime', 'conflito']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
morales suspende estrada que provoca protestos indigenas,"['sociedade', 'paz', 'governo', 'violencia']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
mercado verde e oportunidade para pequenas empresas,['politica'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
hrt vai antecipar avaliacao de area na amazonia,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
greenpeace faz manifestacao contra aprovacao do codigo florestal,['sociedade'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
especialista defende fundo do clima para produtores que preservarem,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
maior parte de area desmatada da amazonia virou pasto,['governo'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
"a luta contra o desmatamento e um ""teste"" para a presidente dilma, diz ft","['assassinato', 'homicidio']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
indigenas da amazonia pedem apoio internacional para mudancas globais,['politica'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
indigenas que protestam por parque ecologico recorrem a oea,"['direitos humanos', 'paz']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
"paragominas, a cidade mais invejada da amazonia","['governo', 'violencia']","SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
codigo florestal: clima de confronto entre ambientalistas e ruralistas,['guerra'],"SDG 16: Paz, Justiça e Instituições Eficazes (Peace, Justice and Strong Institutions)"
